Zip Code (CEP),City,State,Centroid Latitude,Centroid Longitude
77940,Sitio Novo Do Tocantins,TO,-5.6074,-47.6492
77950,Araguatins,TO,-5.6503,-48.1213
77958,Sao Bento Do Tocantins,TO,-6.0105,-47.9162
77960,Augustinopolis,TO,-5.4683,-47.8883
77970,Praia Norte,TO,-5.4227,-47.8093
77980,Sampaio,TO,-5.3527,-47.8751
77990,Sao Sebastiao Do Tocantins,TO,-5.2723,-48.2164
77993,Esperantina,TO,-5.3639,-48.5421
77995,Buriti Do Tocantins,TO,-5.3212,-48.2111
78000,Cuiaba,MT,-15.6495,-56.0329
78005,Cuiaba,MT,-15.5924,-56.0933
78008,Cuiaba,MT,-15.5918,-56.0829
78010,Cuiaba,MT,-15.6021,-56.0832
78015,Cuiaba,MT,-15.6087,-56.0863
78020,Cuiaba,MT,-15.6029,-56.1029
78025,Cuiaba,MT,-15.6086,-56.0995
78028,Cuiaba,MT,-15.6141,-56.1272
78030,Cuiaba,MT,-15.6065,-56.1216
78031,Cuiaba,MT,-15.6034,-56.1149
78032,Cuiaba,MT,-15.598,-56.1071
78035,Cuiaba,MT,-15.5958,-56.1262
78040,Cuiaba,MT,-15.5805,-56.1143
78042,Cuiabá,MT,-15.592,-56.1186
78043,Cuiaba,MT,-15.5856,-56.1077
78045,Cuiaba,MT,-15.5903,-56.1022
78048,Cuiaba,MT,-15.5661,-56.0849
78049,Cuiaba,MT,-15.5493,-56.0952
78050,Cuiaba,MT,-15.5883,-56.0684
78051,Cuiaba,MT,-15.5932,-56.0582
78052,Cuiaba,MT,-15.5843,-56.0314
78053,Cuiaba,MT,-15.584,-56.0526
78055,Cuiaba,MT,-15.5558,-56.0562
78056,Cuiaba,MT,-15.5952,-56.0385
78057,Cuiaba,MT,-15.666,-56.0427
78058,Cuiaba,MT,-15.5767,-56.0228
78060,Cuiaba,MT,-15.6062,-56.0698
78061,Cuiaba,MT,-15.6103,-56.0705
78065,Cuiaba,MT,-15.6172,-56.0777
78068,Cuiaba,MT,-15.6122,-56.0467
78070,Cuiaba,MT,-15.6221,-56.074
78074,Cuiabá,MT,-15.5598,-56.033
78075,Cuiaba,MT,-15.6076,-56.034
78076,Cuiaba,MT,-15.6236,-56.0222
78077,Cuiaba,MT,-15.6049,-56.0457
78080,Cuiaba,MT,-15.6236,-56.0552
78085,Cuiaba,MT,-15.6348,-56.0588
78087,Cuiaba,MT,-15.6147,-56.0517
78088,Cuiaba,MT,-15.6255,-56.0163
78089,Cuiaba,MT,-15.6432,-55.9972
78090,Cuiaba,MT,-15.6419,-56.0274
78091,Cuiaba,MT,-15.6264,-55.99
78093,Cuiaba,MT,-15.6186,-56.0202
78094,Cuiaba,MT,-15.6255,-56.0441
78095,Cuiaba,MT,-15.6602,-56.0515
78096,Cuiaba,MT,-15.6156,-56.0412
78098,Cuiaba,MT,-15.6499,-55.9893
78099,Cuiaba,MT,-15.6326,-55.9555
78104,Nossa Senhora Da Guia,MT,-14.6333,-57.0667
78110,Varzea Grande,MT,-15.6469,-56.1341
78115,Varzea Grande,MT,-15.629,-56.1074
78116,Varzea Grande,MT,-15.6363,-56.1068
78117,Varzea Grande,MT,-15.6334,-56.1408
78118,Varzea Grande,MT,-15.649,-56.1059
78120,Varzea Grande,MT,-15.6668,-56.0943
78125,Varzea Grande,MT,-15.6601,-56.1252
78128,Varzea Grande,MT,-15.6726,-56.125
78130,Varzea Grande,MT,-15.6687,-56.1365
78132,Varzea Grande,MT,-15.68,-56.1493
78134,Varzea Grande,MT,-15.6589,-56.1258
78135,Varzea Grande,MT,-15.6566,-56.142
78138,Varzea Grande,MT,-15.6536,-56.161
78140,Varzea Grande,MT,-15.6395,-56.146
78141,Varzea Grande,MT,-15.6408,-56.1506
78142,Varzea Grande,MT,-15.6314,-56.156
78143,Varzea Grande,MT,-15.6516,-56.1504
78144,Varzea Grande,MT,-15.6269,-56.1543
78145,Varzea Grande,MT,-15.6645,-56.1387
78148,Varzea Grande,MT,-15.6629,-56.1564
78149,Varzea Grande,MT,-15.668,-56.2363
78150,Varzea Grande,MT,-15.6499,-56.165
78152,Varzea Grande,MT,-15.6624,-56.1549
78158,Varzea Grande,MT,-15.6352,-56.1667
78165,Varzea Grande,MT,-15.6249,-56.1479
78170,Nossa Senhora Do Livramento,MT,-15.7909,-56.3793
78175,Pocone,MT,-16.2621,-56.63
78178,Cangas,MT,-19.5394,-55.215
78180,Santo Antonio Do Leverger,MT,-15.9035,-56.0349
78190,Barao De Melgaco,MT,-16.1954,-55.9512
78195,Chapada Dos Guimaraes,MT,-15.4193,-55.7253
78200,Caceres,MT,-16.0644,-57.688
78237,Curvelandia,MT,-15.6127,-57.9171
78240,Porto Esperidiao,MT,-15.8379,-58.5064
78243,Nova Lacerda,MT,-14.4744,-59.5869
78245,Vila Bela Da Santissima Trindade,MT,-15.0501,-59.9561
78250,Pontes E Lacerda,MT,-15.2357,-59.3333
78253,Vale De Sao Domingos,MT,-15.2897,-59.0791
78254,Conquista D'Oeste,MT,-14.5511,-59.5324
78255,Jauru,MT,-15.3397,-58.8723
78260,Araputanga,MT,-15.4694,-58.3477
78265,Reserva Do Cabacal,MT,-15.1207,-58.3855
78270,Salto Do Ceu,MT,-15.1289,-58.1308
78275,Rio Branco,MT,-15.2405,-58.1131
78278,Lambari D'Oeste,MT,-15.3345,-57.9926
78280,Mirassol D'Oeste,MT,-15.6755,-58.0913
78284,Sonho Azul,MT,-15.7715,-58.1214
78285,Sao Jose Dos Quatro Marcos,MT,-15.6265,-58.1833
78290,Figueiropolis D'Oeste,MT,-15.4506,-58.7375
78293,Gloria D'Oeste,MT,-15.7699,-58.3119
78295,Indiavai,MT,-15.4572,-58.585
78300,Tangara Da Serra,MT,-14.6151,-57.5148
78307,Campos De Julio,MT,-13.7232,-59.2583
78310,Comodoro,MT,-13.6585,-59.7845
78320,Juina,MT,-11.4227,-58.7792
78325,Aripuana,MT,-10.185,-59.4606
78330,Cotriguacu,MT,-9.8953,-58.5669
78335,Colniza,MT,-9.448,-59.2694
78338,Rondolandia,MT,-10.8451,-61.4602
78340,Juruena,MT,-10.3293,-58.4968
78345,Castanheira,MT,-11.1379,-58.6102
78350,Brasnorte,MT,-12.1303,-57.9989
78360,Campo Novo Do Parecis,MT,-13.7267,-57.9083
78361,Itamarati Norte,MT,-15.5941,-56.1164
78365,Sapezal,MT,-13.5434,-58.8082
78370,Nova Olimpia,MT,-14.7798,-57.2939
78380,Denise,MT,-14.7283,-57.0494
78390,Barra Do Bugres,MT,-15.0695,-57.1878
78398,Porto Estrela,MT,-15.3303,-57.2011
78400,Diamantino,MT,-14.3776,-56.4586
78402,Novo Diamantino,MT,-14.3811,-56.4012
78410,Alto Paraguai,MT,-14.5131,-56.487
78415,Nova Marilandia,MT,-14.3655,-56.9747
78420,Arenapolis,MT,-14.4601,-56.8427
78425,Santo Afonso,MT,-14.4887,-57.0374
78430,Nortelandia,MT,-14.4525,-56.8046
78435,Sao Jose Do Rio Claro,MT,-13.5133,-56.7234
78445,Nova Maringa,MT,-13.0109,-57.1021
78450,Nova Mutum,MT,-13.8119,-56.0832
78453,Santa Rita Do Trivelato,MT,-13.8046,-55.2755
78455,Lucas Do Rio Verde,MT,-13.0669,-55.9325
78460,Nobres,MT,-14.7127,-56.3152
78470,Rosario Oeste,MT,-14.8347,-56.3853
78480,Acorizal,MT,-15.1996,-56.3669
78490,Jangada,MT,-15.2406,-56.4863
78500,Colider,MT,-10.8048,-55.4577
78505,Terra Nova Do Norte,MT,-10.5862,-55.1143
78508,Nova Guarita,MT,-10.3106,-55.4049
78510,Itauba,MT,-11.0081,-55.2437
78515,Nova Canaa Do Norte,MT,-10.6163,-55.8106
78518,Colorado Do Norte,MT,-10.4775,-56.0781
78520,Guaranta Do Norte,MT,-9.9483,-54.9013
78525,Matupa,MT,-10.1446,-54.8698
78528,Novo Mundo,MT,-9.9757,-55.1741
78530,Peixoto De Azevedo,MT,-10.2489,-54.9093
78535,Marcelandia,MT,-11.0808,-54.5192
78540,Claudia,MT,-11.5041,-54.8756
78543,Uniao Do Sul,MT,-11.5313,-54.3684
78545,Santa Carmem,MT,-11.9735,-55.2804
78548,Nova Santa Helena,MT,-10.8697,-55.1293
78550,Sinop,MT,-11.8538,-55.5035
78551,Sinop,MT,-11.7879,-55.4717
78552,Sinop,MT,-11.8346,-55.5081
78553,Sinop,MT,-11.8249,-55.5168
78554,Sinop,MT,-11.8512,-55.5142
78555,Sinop,MT,-11.8452,-55.5282
78556,Sinop,MT,-11.8669,-55.5169
78557,Sinop,MT,-11.8747,-55.5005
78558,Sinop,MT,-11.9425,-55.5125
78559,Sinop,MT,-11.9109,-55.5069
78560,Porto Dos Gauchos,MT,-11.5587,-57.3498
78563,Tabapora,MT,-11.2996,-56.7922
78565,Nova Bandeirantes,MT,-9.8502,-57.8229
78570,Novo Horizonte Do Norte,MT,-11.391,-57.321
78573,Tapurah,MT,-12.7302,-56.5195
78575,Juara,MT,-11.238,-57.5169
78578,Ipiranga Do Norte,MT,-12.2094,-56.1393
78579,Itanhanga,MT,-12.2301,-56.6483
78580,Alta Floresta,MT,-9.9021,-56.148
78587,Carlinda,MT,-9.9665,-55.8237
78590,Paranaita,MT,-9.6965,-56.6088
78593,Nova Monte Verde,MT,-9.9795,-57.4499
78595,Apiacas,MT,-9.5568,-57.3925
78600,Barra Do Garcas,MT,-15.8789,-52.2736
78610,Ponte Branca,MT,-16.7652,-52.8364
78613,Ribeiraozinho,MT,-16.4881,-52.6986
78615,Araguainha,MT,-16.859,-53.0342
78620,General Carneiro,MT,-15.6909,-52.836
78625,Novo Sao Joaquim,MT,-14.9125,-53.0196
78628,Santo Antonio Do Leste,MT,-14.8002,-53.612
78630,Campinapolis,MT,-14.4436,-52.8329
78635,Agua Boa,MT,-14.0622,-52.2045
78638,Nova Nazaré,MT,-13.9895,-51.7967
78640,Canarana,MT,-13.5423,-52.2715
78643,Querencia,MT,-12.5698,-52.2498
78645,Vila Rica,MT,-10.0133,-51.1199
78650,Santa Terezinha,MT,-10.7667,-50.9434
78652,Confresa,MT,-10.6343,-51.5768
78655,Porto Alegre Do Norte,MT,-10.8727,-51.6367
78658,Canabrava Do Norte,MT,-11.0684,-51.8331
78660,Luciara,MT,-11.2207,-50.6661
78663,Sao Jose Do Xingu,MT,-10.7973,-52.7342
78664,Santa Cruz Do Xingu,MT,-10.6488,-52.7373
78665,Alto Boa Vista,MT,-11.6794,-51.3768
78668,Serra Nova Dourada,MT,-12.0913,-51.3944
78670,Sao Felix Do Araguaia,MT,-11.6092,-50.8171
78674,Novo Santo Antonio,MT,-12.3157,-50.969
78675,Ribeirao Cascalheira,MT,-12.9185,-51.799
78678,Bom Jesus Do Araguaia,MT,-12.2434,-51.593
78680,Cocalinho,MT,-14.3927,-51.0023
78685,Araguaiana,MT,-15.7247,-51.8348
78690,Nova Xavantina,MT,-14.6665,-52.3539
78695,Torixoreu,MT,-16.1998,-52.5573
78698,Pontal Do Araguaia,MT,-15.901,-52.2572
78700,Rondonopolis,MT,-16.468,-54.6314
78705,Rondonopolis,MT,-16.4595,-54.6507
78710,Rondonopolis,MT,-16.456,-54.6398
78711,Rondonopolis,MT,-16.4401,-54.6628
78714,Rondonopolis,MT,-16.4398,-54.6335
78715,Rondonopolis,MT,-16.4419,-54.6386
78716,Rondonopolis,MT,-16.4399,-54.6414
78717,Rondonopolis,MT,-16.4454,-54.6298
78718,Rondonopolis,MT,-16.456,-54.6285
78719,Rondonopolis,MT,-16.4324,-54.6261
78720,Rondonopolis,MT,-16.4457,-54.6241
78721,Rondonopolis,MT,-16.4364,-54.6193
78725,Rondonopolis,MT,-16.446,-54.615
78730,Rondonopolis,MT,-16.4615,-54.6089
78731,Rondonopolis,MT,-16.4451,-54.6096
78734,Rondonopolis,MT,-16.4781,-54.6188
78735,Rondonopolis,MT,-16.4773,-54.5932
78736,Rondonopolis,MT,-16.4704,-54.5704
78739,Rondonopolis,MT,-16.4654,-54.6386
78740,Rondonopolis,MT,-16.4756,-54.6169
78744,Rondonopolis,MT,-16.4859,-54.6432
78745,Rondonopolis,MT,-16.4833,-54.6487
78746,Rondonopolis,MT,-16.4769,-54.657
78747,Rondonopolis,MT,-16.44,-54.6747
78750,Rondonopolis,MT,-16.4564,-54.6713
78752,Boa Vista,MT,-16.1447,-54.6611
78760,Guiratinga,MT,-16.3458,-53.7632
78770,Alto Garcas,MT,-16.9461,-53.5311
78773,Sao Jose Do Povo,MT,-16.5141,-54.2771
78775,Tesouro,MT,-16.0809,-53.5538
78780,Alto Araguaia,MT,-17.3173,-53.2233
78785,Alto Taquari,MT,-17.8313,-53.2824
78790,Itiquira,MT,-17.2058,-54.1459
78795,Pedra Preta,MT,-16.6359,-54.4566
78800,Poxoreu,MT,-15.8286,-54.3915
78810,Juscimeira,MT,-16.0532,-54.8885
78816,Juscimeira,MT,-16.1621,-54.7951
78820,Jaciara,MT,-15.9513,-54.9852
78830,Dom Aquino,MT,-15.8092,-54.9219
78835,Sao Pedro Da Cipa,MT,-16.0029,-54.9199
78840,Campo Verde,MT,-15.5508,-55.1761
78850,Primavera Do Leste,MT,-15.5425,-54.2998
78855,Planalto Da Serra,MT,-14.661,-54.7777
78860,Nova Brasilandia,MT,-14.9249,-54.973
78870,Paranatinga,MT,-14.3796,-54.0587
78875,Gaucha Do Norte,MT,-13.1828,-53.2655
78880,Vera,MT,-12.2881,-55.297
78885,Feliz Natal,MT,-12.3759,-54.9288
78888,Nova Ubirata,MT,-13.0166,-55.1719
78890,Sorriso,MT,-12.5721,-55.7145
78896,Boa Esperanca,MT,-14.316,-50.2762
79002,Campo Grande,MS,-20.4599,-54.6117
79003,Campo Grande,MS,-20.47,-54.5967
79004,Campo Grande,MS,-20.4733,-54.6094
79005,Campo Grande,MS,-20.4729,-54.6257
79006,Campo Grande,MS,-20.4833,-54.6389
79008,Campo Grande,MS,-20.4582,-54.6245
79009,Campo Grande,MS,-20.452,-54.629
79010,Campo Grande,MS,-20.4438,-54.6091
79011,Campo Grande,MS,-20.4316,-54.6079
79012,Campo Grande,MS,-20.4217,-54.6031
79013,Campo Grande,MS,-20.4193,-54.5906
79014,Campo Grande,MS,-20.422,-54.6034
79015,Campo Grande,MS,-20.3993,-54.583
79016,Campo Grande,MS,-20.4078,-54.575
79017,Campo Grande,MS,-20.3909,-54.5695
79018,Campo Grande,MS,-20.3857,-54.5507
79020,Campo Grande,MS,-20.4583,-54.5977
79021,Campo Grande,MS,-20.453,-54.5874
79022,Campo Grande,MS,-20.4427,-54.593
79023,Campo Grande,MS,-20.4306,-54.5834
79031,Campo Grande,MS,-20.4517,-54.5718
79032,Campo Grande,MS,-20.4379,-54.5745
79033,Campo Grande,MS,-20.4228,-54.573
79034,Campo Grande,MS,-20.4232,-54.564
79035,Campo Grande,MS,-20.4195,-54.5592
79036,Campo Grande,MS,-20.4354,-54.5608
79037,Campo Grande,MS,-20.4411,-54.5399
79040,Campo Grande,MS,-20.4619,-54.5795
79041,Campo Grande,MS,-20.4735,-54.5781
79042,Campo Grande,MS,-20.4846,-54.5706
79043,Campo Grande,MS,-20.4713,-54.5625
79044,Campo Grande,MS,-20.4721,-54.5486
79045,Campo Grande,MS,-20.4611,-54.5418
79046,Campo Grande,MS,-20.4833,-54.5527
79048,Campo Grande,MS,-20.4935,-54.6078
79050,Campo Grande,MS,-20.4867,-54.6065
79051,Campo Grande,MS,-20.4864,-54.5932
79052,Campo Grande,MS,-20.5001,-54.5852
79060,Campo Grande,MS,-20.5094,-54.5972
79062,Campo Grande,MS,-20.5145,-54.571
79063,Campo Grande,MS,-20.5239,-54.5902
79064,Campo Grande,MS,-20.5519,-54.5847
79065,Campo Grande,MS,-20.551,-54.5746
79070,Campo Grande,MS,-20.5154,-54.6138
79071,Campo Grande,MS,-20.5293,-54.6091
79072,Campo Grande,MS,-20.5461,-54.607
79073,Campo Grande,MS,-20.5508,-54.6215
79074,Campo Grande,MS,-20.5309,-54.638
79075,Campo Grande,MS,-20.5528,-54.6507
79076,Campo Grande,MS,-20.5383,-54.6579
79077,Campo Grande,MS,-20.5505,-54.6628
79080,Campo Grande,MS,-20.4895,-54.622
79081,Campo Grande,MS,-20.504,-54.6315
79082,Campo Grande,MS,-20.5102,-54.6421
79083,Campo Grande,MS,-20.5246,-54.6443
79084,Campo Grande,MS,-20.5192,-54.6495
79085,Campo Grande,MS,-20.5241,-54.657
79086,Campo Grande,MS,-20.4995,-54.6475
79090,Campo Grande,MS,-20.4777,-54.6495
79091,Campo Grande,MS,-20.4837,-54.666
79092,Campo Grande,MS,-20.4979,-54.6561
79093,Campo Grande,MS,-20.4976,-54.6807
79094,Campo Grande,MS,-20.5133,-54.6624
79095,Campo Grande,MS,-20.5268,-54.6669
79096,Campo Grande,MS,-20.5181,-54.6842
79097,Campo Grande,MS,-20.538,-54.6706
79100,Campo Grande,MS,-20.4569,-54.6468
79101,Campo Grande,MS,-20.4626,-54.653
79102,Campo Grande,MS,-20.4529,-54.6642
79103,Campo Grande,MS,-20.448,-54.6718
79104,Campo Grande,MS,-20.4629,-54.691
79105,Campo Grande,MS,-20.4662,-54.702
79106,Campo Grande,MS,-20.4476,-54.6963
79107,Campo Grande,MS,-20.4323,-54.6721
79108,Campo Grande,MS,-20.4779,-54.7442
79110,Campo Grande,MS,-20.4534,-54.638
79112,Campo Grande,MS,-20.4418,-54.6559
79113,Campo Grande,MS,-20.4415,-54.6669
79114,Campo Grande,MS,-20.4176,-54.6624
79115,Campo Grande,MS,-20.429,-54.6542
79116,Campo Grande,MS,-20.4186,-54.6414
79117,Campo Grande,MS,-20.422,-54.6294
79118,Campo Grande,MS,-20.4299,-54.6231
79125,Anhandui,MS,-20.9815,-54.5037
79130,Rio Brilhante,MS,-21.7984,-54.5435
79134,Prudêncio Thomaz,MS,-21.6545,-54.4316
79140,Nova Alvorada Do Sul,MS,-21.4588,-54.3656
79150,Maracaju,MS,-21.6228,-55.1642
79152,Vista Alegre,MS,-21.7265,-55.4993
79170,Sidrolandia,MS,-20.9353,-54.9632
79180,Ribas Do Rio Pardo,MS,-20.4555,-53.7542
79190,Terenos,MS,-20.4402,-54.8645
79200,Aquidauana,MS,-20.4676,-55.7831
79208,Cipolandia,MS,-20.1269,-55.3891
79210,Anastacio,MS,-20.4929,-55.8022
79215,Dois Irmaos Do Buriti,MS,-20.6847,-55.281
79220,Nioaque,MS,-21.162,-55.8286
79230,Guia Lopes Da Laguna,MS,-21.4658,-56.1007
79240,Jardim,MS,-21.4809,-56.1488
79260,Bela Vista,MS,-22.101,-56.5375
79270,Caracol,MS,-21.9892,-57.0115
79280,Porto Murtinho,MS,-21.6863,-57.8652
79290,Bonito,MS,-21.1267,-56.4869
79300,Corumba,MS,-19.0031,-57.6517
79301,Corumba,MS,-19.0033,-57.6497
79302,Corumba,MS,-19.0019,-57.6477
79303,Corumba,MS,-19.0029,-57.644
79304,Corumba,MS,-19.0035,-57.6355
79310,Corumba,MS,-19.0134,-57.6367
79311,Corumba,MS,-19.0198,-57.6418
79320,Corumba,MS,-19.0205,-57.6565
79321,Corumba,MS,-19.0354,-57.6513
79330,Corumba,MS,-19.0017,-57.6548
79331,Corumba,MS,-19.0025,-57.6605
79332,Corumba,MS,-19.0117,-57.656
79333,Corumba,MS,-19.0048,-57.6688
79370,Ladario,MS,-19.0093,-57.6038
79380,Miranda,MS,-20.2381,-56.3955
79390,Bodoquena,MS,-20.5505,-56.6784
79400,Coxim,MS,-18.5073,-54.7488
79410,Pedro Gomes,MS,-18.1,-54.5518
79415,Sonora,MS,-17.5831,-54.7544
79420,Camapua,MS,-19.5347,-54.0424
79424,Pontinha Do Cocho,MS,-19.014,-53.9009
79428,Figueirao,MS,-18.6798,-53.6388
79430,Bandeirantes,MS,-19.9099,-54.3644
79440,Jaraguari,MS,-20.1008,-54.4355
79450,Rochedo,MS,-19.9561,-54.89
79460,Corguinho,MS,-19.8164,-54.8847
79470,Rio Negro,MS,-19.433,-54.9876
79480,Rio Verde De Mato Grosso,MS,-18.9164,-54.8473
79490,Sao Gabriel Do Oeste,MS,-19.3841,-54.5784
79500,Paranaiba,MS,-19.6739,-51.1929
79530,Alcinopolis,MS,-18.3258,-53.7104
79540,Cassilandia,MS,-19.1087,-51.7575
79550,Costa Rica,MS,-18.541,-53.1327
79556,Paraiso Das Aguas,MS,-19.0294,-53.0147
79560,Chapadao Do Sul,MS,-18.7982,-52.629
79570,Aparecida Do Taboado,MS,-20.0807,-51.1064
79580,Inocencia,MS,-19.7409,-51.9298
79590,Selviria,MS,-20.3543,-51.4467
79600,Tres Lagoas,MS,-20.7811,-51.7084
79601,Tres Lagoas,MS,-20.7856,-51.7052
79602,Tres Lagoas,MS,-20.7854,-51.7005
79603,Tres Lagoas,MS,-20.7932,-51.6965
79604,Tres Lagoas,MS,-20.7864,-51.6911
79610,Tres Lagoas,MS,-20.7931,-51.6865
79611,Tres Lagoas,MS,-20.804,-51.6814
79612,Tres Lagoas,MS,-20.7912,-51.6597
79620,Tres Lagoas,MS,-20.7983,-51.705
79621,Tres Lagoas,MS,-20.8056,-51.7146
79622,Tres Lagoas,MS,-20.8099,-51.6837
79630,Tres Lagoas,MS,-20.7993,-51.7299
79640,Tres Lagoas,MS,-20.7814,-51.7185
79641,Tres Lagoas,MS,-20.7698,-51.7029
79645,Tres Lagoas,MS,-20.7745,-51.6925
79648,Tres Lagoas,MS,-20.3258,-51.31
79654,Arapua,MS,-20.7883,-52.0604
79670,Brasilandia,MS,-21.2662,-52.0661
79680,Agua Clara,MS,-20.4411,-52.8774
79690,Santa Rita Do Pardo,MS,-21.303,-52.8258
79700,Fatima Do Sul,MS,-22.3781,-54.5092
79710,Vicentina,MS,-22.4097,-54.445
79712,Sao Jose,MS,-22.4933,-54.4631
79720,Jatei,MS,-22.48,-54.3084
79730,Gloria De Dourados,MS,-22.4177,-54.23
79740,Ivinhema,MS,-22.3058,-53.8249
79742,Amandina,MS,-22.3853,-53.5947
79745,Novo Horizonte Do Sul,MS,-22.6549,-53.8577
79750,Nova Andradina,MS,-22.2478,-53.3474
79758,Nova Casa Verde,MS,-21.7575,-53.2687
79760,Bataypora,MS,-22.2968,-53.2695
79765,Taquarussu,MS,-22.4868,-53.3515
79770,Anaurilandia,MS,-22.1838,-52.7182
79780,Bataguassu,MS,-21.7156,-52.4227
79785,Angelica,MS,-22.1556,-53.778
79790,Deodapolis,MS,-22.2517,-54.1602
79792,Lagoa Bonita,MS,-22.2644,-54.2253
79800,Dourados,MS,-22.2266,-54.8115
79801,Dourados,MS,-22.2282,-54.8074
79802,Dourados,MS,-22.2311,-54.8079
79803,Dourados,MS,-22.227,-54.8197
79804,Dourados,MS,-22.2257,-54.8132
79805,Dourados,MS,-22.2245,-54.8092
79806,Dourados,MS,-22.2262,-54.804
79810,Dourados,MS,-22.2336,-54.8037
79811,Dourados,MS,-22.2387,-54.804
79812,Dourados,MS,-22.2457,-54.8094
79813,Dourados,MS,-22.2543,-54.8117
79814,Dourados,MS,-22.2417,-54.821
79815,Dourados,MS,-22.2414,-54.7493
79820,Dourados,MS,-22.2292,-54.827
79821,Dourados,MS,-22.2147,-54.854
79822,Dourados,MS,-22.2296,-54.8396
79823,Dourados,MS,-22.2153,-54.8351
79824,Dourados,MS,-22.2236,-54.8141
79825,Dourados,MS,-22.2187,-54.813
79826,Dourados,MS,-22.2114,-54.8076
79827,Dourados,MS,-22.2139,-54.8113
79830,Dourados,MS,-22.2219,-54.7912
79831,Dourados,MS,-22.2145,-54.7873
79833,Dourados,MS,-22.219,-54.7679
79837,Dourados,MS,-22.2618,-54.7723
79839,Dourados,MS,-22.2529,-54.7878
79840,Dourados,MS,-22.2368,-54.7863
79841,Dourados,MS,-22.2276,-54.764
79842,Dourados,MS,-22.2397,-54.7544
79843,Dourados,MS,-22.2404,-54.7381
79862,Sao Pedro,MS,-22.1316,-54.6147
79864,Itahum,MS,-22.0862,-55.3504
79878,Vila Vargas,MS,-22.1343,-54.6185
79880,Douradina,MS,-22.0413,-54.607
79890,Itapora,MS,-22.0758,-54.7881
79894,Pirapora,MS,-21.9816,-54.6766
79896,Montese,MS,-22.0335,-54.7445
79900,Ponta Pora,MS,-22.509,-55.7324
79901,Ponta Pora,MS,-22.4997,-55.7327
79902,Ponta Pora,MS,-22.514,-55.7236
79903,Ponta Pora,MS,-22.5123,-55.7067
79904,Ponta Pora,MS,-22.5332,-55.7244
79905,Ponta Pora,MS,-22.5531,-55.7107
79906,Ponta Pora,MS,-22.5621,-55.6921
79907,Ponta Porã,MS,-22.5772,-55.6792
79909,Sanga Puita,MS,-22.6203,-55.6283
79910,Antonio Joao,MS,-22.1903,-55.9492
79920,Laguna Carapa,MS,-22.5644,-55.1542
79925,Paranhos,MS,-23.8923,-55.4295
79930,Aral Moreira,MS,-22.9534,-55.6176
79932,Vila Marques,MS,-23.0252,-55.5886
79935,Sete Quedas,MS,-23.9743,-55.038
79940,Caarapo,MS,-22.6327,-54.824
79944,Cristalina,MS,-22.4987,-54.7582
79950,Navirai,MS,-23.0611,-54.2004
79955,Juti,MS,-22.8595,-54.604
79960,Iguatemi,MS,-23.681,-54.5626
79965,Itaquirai,MS,-23.4746,-54.1793
79970,Eldorado,MS,-23.7838,-54.2812
79975,Tacuru,MS,-23.6351,-55.0171
79980,Mundo Novo,MS,-23.9381,-54.2888
79985,Japora,MS,-23.8917,-54.4073
79990,Amambai,MS,-23.0919,-55.2278
79995,Coronel Sapucaia,MS,-23.2714,-55.5302
80002,Curitiba,PR,-25.4396,-49.262
80006,Curitiba,PR,-25.434,-49.2599
80010,Curitiba,PR,-25.4336,-49.2692
80011,Curitiba,PR,-25.4315,-49.2696
80020,Curitiba,PR,-25.43,-49.2713
80030,Curitiba,PR,-25.417,-49.2608
80035,Curitiba,PR,-25.4058,-49.2526
80040,Curitiba,PR,-25.418,-49.2488
80045,Curitiba,PR,-25.4257,-49.2539
80050,Curitiba,PR,-25.436,-49.2427
80060,Curitiba,PR,-25.4296,-49.2613
80061,Curitiba,PR,-25.4336,-49.2603
80101,Curitiba,PR,-25.4366,-49.2662
80210,Curitiba,PR,-25.4405,-49.2444
80215,Curitiba,PR,-25.4482,-49.2543
80220,Curitiba,PR,-25.4563,-49.265
80230,Curitiba,PR,-25.4416,-49.2669
80231,Curitiba,PR,-25.4396,-49.262
80240,Curitiba,PR,-25.449,-49.2886
80249,Curitiba,PR,-25.4494,-49.2932
80250,Curitiba,PR,-25.4436,-49.2769
80310,Curitiba,PR,-25.4569,-49.3095
80320,Curitiba,PR,-25.4606,-49.2944
80330,Curitiba,PR,-25.47,-49.3074
80370,Curitiba,PR,-25.4359,-49.3013
80410,Curitiba,PR,-25.4313,-49.2792
80420,Curitiba,PR,-25.4376,-49.2819
80430,Curitiba,PR,-25.4301,-49.2853
80440,Curitiba,PR,-25.4442,-49.2967
80510,Curitiba,PR,-25.422,-49.2787
80520,Curitiba,PR,-25.4107,-49.2772
80530,Curitiba,PR,-25.4164,-49.2678
80540,Curitiba,PR,-25.4063,-49.2605
80610,Curitiba,PR,-25.47,-49.2898
80611,Curitiba,PR,-25.5633,-49.3131
80620,Curitiba,PR,-25.4589,-49.2849
80627,Curitiba,PR,-25.5632,-49.3129
80630,Curitiba,PR,-25.4786,-49.2696
80710,Curitiba,PR,-25.4283,-49.2998
80730,Curitiba,PR,-25.4338,-49.2978
80740,Curitiba,PR,-25.4418,-49.3111
80810,Curitiba,PR,-25.4164,-49.2913
80820,Curitiba,PR,-25.4087,-49.2952
81010,Curitiba,PR,-25.4793,-49.2799
81020,Curitiba,PR,-25.4898,-49.2878
81030,Curitiba,PR,-25.4839,-49.2724
81050,Curitiba,PR,-25.4906,-49.302
